Fecha_extraccion;Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo venta;Rem;Horario;Tipo_servicio
01/08/2020;MADRID;COLMENAR VIEJO           ;28770;AVENIDA LIBERTAD (DE LA), 64;N;31/07/2020 14:00;1,219;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;RIVAS-VACIAMADRID        ;28529;CTRA. N-III km 19,5;N;31/07/2020 14:00;1,219;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GETAFE                   ;28903;CARRETERA MADRID - CADIZ KM. 12,5;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GETAFE                   ;28903;CARRETERA MADRID - CADIZ KM. 12,5;I;01/08/2020 00:00;1,219;CEPSA;P;OM;"L-V: 06:00-23:59; S-D: 06:00-22:00";"L-V: 06:00-23:59 (A); S-D: 06:00-22:00 (A)"
01/08/2020;MADRID;VELILLA DE SAN ANTONIO   ;28891;CARRETERA M-208 KM. 3,800;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 05:00-23:00;L-D: 05:00-23:00 (A)
01/08/2020;MADRID;SAN SEBASTIAN DE LOS REYES;28700;CTRA. BURGOS;D;30/07/2020 14:50;1,219;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;AVENIDA VALDELAPARRA, 3;N;31/07/2020 15:00;1,219;SHELL;P;OM;"L-S: 06:00-22:00; D: 09:00-17:00";"L-S: 06:00-22:00 (A); D: 09:00-17:00 (A)"
01/08/2020;MADRID;GETAFE                   ;28904;CALLE FELIPE CALLEJA, S/N;N;31/07/2020 15:00;1,219;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28021;CARRETERA 403 KM. 2;D;31/07/2020 14:00;1,219;SHELL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28021;CTRA.M-403 (GETAFE-VILLAVERDE) (MARGEN IZQUIERDO) km 2;I;31/07/2020 14:00;1,219;SHELL;P;OM;L-S: 06:00-22:00;L-S: 06:00-22:00 (A)
01/08/2020;MADRID;SAN SEBASTIAN DE LOS REYES;28700;AVENIDA FUENTENUEVA, 1;N;31/07/2020 14:00;1,219;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;AVENIDA DE LA CIRCUNVALACION, 24;N;31/07/2020 15:00;1,219;SHELL;P;OM;L-D: 24H;"L-V: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D); S-D: 24H (D)"
01/08/2020;MADRID;VALDEMORO                ;28340;CL.TENERIAS Nº 50;N;31/07/2020 15:00;1,219;SHELL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ROZAS DE MADRID (LAS)    ;28230;CALLE COPENHAGUES/N, S/N;N;27/07/2020 10:17;1,219;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;POZUELO DE ALARCON       ;28224;CALLE ENRIQUE GRANADOS, 1;N;27/07/2020 10:13;1,219;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;POZUELO DE ALARCON       ;28223;CARRETERA CARABANCHEL M-502 KM. 3600;D;01/08/2020 00:00;1,219;REPSOL;P;dm;L-D: 24H;
01/08/2020;MADRID;ALCORCON                 ;28925;CARRETERA M 506 KM. 4,900;I;27/07/2020 15:12;1,219;AVIA;P;dm;L-V: 07:00-15:00;L-V: 07:00-15:00 (A)
01/08/2020;MADRID;ROZAS DE MADRID (LAS)    ;28230;CARRETERA M-505 km 5.5;I;28/07/2020 11:10;1,219;REPSOL;P;dm;"L-V: 07:00-19:00; S: 07:00-15:00";"L-V: 07:00-19:00 (A); S: 07:00-15:00 (A)"
01/08/2020;MADRID;GUADALIX DE LA SIERRA    ;28794;CARRETERA TORRELAGUNA ? EL ESCORIAL KM. 3;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;LEGANES                  ;28912;CALLE PUERTO NAVACERRADA, 1 - POLIGONO INDUSTRIAL PRADOVERA, 1;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;RIVAS-VACIAMADRID        ;28529;AVENIDA AURELIO ALVAREZ, S/N;D;30/07/2020 14:50;1,219;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28031;AVENIDA ENSANCHE DE VALLECAS, 2;D;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;GETAFE                   ;28903;AVENIDA DE LAS TRECE ROSAS, 6;D;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28019;GLORIETA VALLE DEL ORO, 10;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 07:00-15:00;L-D: 07:00-15:00 (A)
01/08/2020;MADRID;ALCORCON                 ;28922;CALLE DUBLIN, 4;D;01/08/2020 00:00;1,219;CEPSA;P;OM;"L-V: 07:00-21:00; S-D: 09:00-14:00";"L-V: 07:00-21:00 (A); S-D: 09:00-14:00 (A)"
01/08/2020;MADRID;SAN SEBASTIAN DE LOS REYES;28700;CARRETERA ANTIGUA N-I CV CAMINO REDESA KM. S/N;N;31/07/2020 15:00;1,219;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;MAJADAHONDA              ;28220;CALLE BARBERO DE SEVILLA, 2;D;27/07/2020 10:19;1,219;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28002;CALLE CLARA DEL REY, 45;D;01/08/2020 00:00;1,219;REPSOL;P;OM;"L-V: 07:00-22:00; S: 08:00-15:00";"L-V: 07:00-22:00 (A); S: 08:00-15:00 (A)"
01/08/2020;MADRID;SAN FERNANDO DE HENARES  ;28830;CALLE CERRAJEROS, 10;D;01/08/2020 00:00;1,219;BP SAN FERNANDO PUERTA DE MADRID 365 I;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;SAN FERNANDO DE HENARES  ;28830;CALLE CERRAJEROS (DE LOS), 10;N;01/08/2020 00:00;1,219;BP SAN FERNANDO PUERTA DE MADRID 365 II;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;RIVAS-VACIAMADRID        ;28522;CALLE SEVERO OCHOA, SN;N;27/07/2020 15:09;1,219;AVIA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;RIVAS-VACIAMADRID        ;28522;CALLE DE LA FUNDICION, 53;N;27/07/2020 18:00;1,219;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28054;AVENIDA AVIACIÓN, 26;N;31/07/2020 14:00;1,219;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;SAN FERNANDO DE HENARES  ;28830;CALLE DE LOS HERRADORES, 1;N;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALDEA DEL FRESNO         ;28620;CARRETERA M-507 KM. 16,8;I;01/08/2020 00:00;1,224;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;AVENIDA VALDELAPARRA (DE), 5;N;01/08/2020 20:45;1,224;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;NAVAS DEL REY            ;28695;CARRETERA M-501 KM. 40,500;I;01/08/2020 20:45;1,224;GALP;P;OM;"L-V: 07:00-19:00; S-D: 09:00-17:00";"L-V: 07:00-19:00 (A); S-D: 09:00-17:00 (A)"
01/08/2020;MADRID;MAJADAHONDA              ;28220;CALLE SARASATE, 1;I;01/08/2020 00:00;1,224;CEPSA RELAMPAGO;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;CARRETERA ANTIGUA NACIONAL I KM. 15,5;D;01/08/2020 20:45;1,224;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;FUENLABRADA              ;28940;CALLE MÓSTOLES, 1;D;31/07/2020 09:13;1,224;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VILLA DEL PRADO          ;28630;CARRETERA M-507 KM. 27,5;I;01/08/2020 00:00;1,224;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28042;CAMINO DEL CUARTEL, 9;N;31/07/2020 18:00;1,224;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28802;AVDA. PUERTA DE MADRID, 20;N;31/07/2020 14:00;1,224;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28002;CALLE CORAZON DE MARIA, 11;D;01/08/2020 00:00;1,224;CEPSA;P;OM;"L-V: 07:00-19:00; S: 09:00-15:00";
01/08/2020;MADRID;ALCALA DE HENARES        ;28806;CARRETERA AJARVIL-ALCALA (PG 32C PARCELA26A) KM. S/N;N;31/07/2020 14:00;1,224;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28027;CALLE ALCALA, 415;I;01/08/2020 00:00;1,224;CEPSA;P;OM;"L-V: 07:00-21:30; S: 08:00-14:30";"L-V: 07:00-21:30 (A); S: 08:00-14:30 (A)"
01/08/2020;MADRID;GALAPAGAR                ;28260;CL CRTA. DE TORRELODONES, 10;D;01/08/2020 00:00;1,225;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;GALAPAGAR                ;28260;CR M-505, 17,4;I;01/08/2020 00:00;1,225;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;HUMANES DE MADRID        ;28970;CARRETERA AVENIDA  DE LA INDUSTRIA , 46 KM. 1,1;D;29/07/2020 16:04;1,225;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;VILLANUEVA DE LA CAÑADA  ;28691;CARRETERA M-600 KM. 28;I;31/07/2020 14:00;1,228;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VILLANUEVA DE LA CAÑADA  ;28691;CARRETERA M-600 KM. 28;D;31/07/2020 14:00;1,228;SHELL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;TORRES DE LA ALAMEDA     ;28813;MADRID Nº 3, POL.IND.;N;31/07/2020 15:00;1,229;SHELL;P;OM;L-D: 06:00-00:00;"L-X: 06:00-23:59 (A); J-D: 06:00-23:59 (D)"
01/08/2020;MADRID;VILLAMANTA               ;28610;CARRETERA M-507 KM. 6,700;N;30/07/2020 00:01;1,229;BP VILLAMANTA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALAMO (EL)               ;28607;CTRA. LOCAL M-404 km 4,95;N;30/07/2020 00:01;1,229;BP DUALEZ;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;HUMANES DE MADRID        ;28970;CARRETERA AVD.DE LA INDUSTRIA KM. 15;N;01/08/2020 00:00;1,229;BP VALDONAIRE ;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GUADARRAMA               ;28440;CARRETERA N-VI KM. 48;N;29/07/2020 23:59;1,229;BP GUADARRAMA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28805;CARRETERA ANTIGUA N-II KM. 26,00;N;30/07/2020 14:47;1,229;BP RIO CORVO;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28805;CARRETERA M-300 KM. 26,4;N;30/07/2020 14:51;1,229;BP PUENTE ARCE;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;FUENLABRADA              ;28945;C/ LEGANES Nº 62;N;01/08/2020 00:00;1,229;BP AVANZADA FUENLABRADA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;TRES CANTOS              ;28760;CL AVENIDA ARTESANOS, 40;D;27/07/2020 15:11;1,229;REPSOL;P;dm;L-V: 08:00-20:00;L-V: 08:00-20:00 (A)
01/08/2020;MADRID;ALCORCON                 ;28925;CL MAZO,  S/N;N;29/07/2020 23:00;1,229;BP VALDERAS;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
01/08/2020;MADRID;ARGANDA                  ;28500;AVENIDA DE MADRID, 37;N;01/08/2020 00:00;1,229;BP LA ARGANDEÑA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;CALLE MARQUES DE LA VALDAVIA (DEL), 138;D;01/08/2020 00:00;1,229;BP VALDAVIA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;LOZOYUELA                ;28752;AUTOVIA N-1 KM. 65;D;29/07/2020 10:10;1,229;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;CIEMPOZUELOS             ;28350;CARRETERA N-IV KM33 KM. 33;I;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;BERROCAL (EL)-RETAMAR (EL);28411;CAMINO LOS LINARES, S/N;N;30/07/2020 06:00;1,229;CEPSA MORALZARZAL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;GETAFE                   ;28905;CR  M-406 KM 10;N;01/08/2020 00:00;1,229;BP GETAFE - M406;P;OM;L-D: 05:00-01:00;L-D: 05:00-01:00 (A)
01/08/2020;MADRID;VILLANUEVA DEL PARDILLO  ;28229;CARRETERA M-509 KM. 4,4;D;01/08/2020 00:00;1,229;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;AVENIDA DE LAS FRONTERAS, S/N;N;01/08/2020 00:00;1,229;BP TORREJON - AV FRONTERAS;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;AVENIDA CONSTITUCION, 225;I;29/07/2020 09:27;1,229;CEPSA;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28054;CALLE AGUACATE, 45;N;31/07/2020 13:31;1,229;BP ISLA AZUL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28044;CALLE REAL, 2;N;01/08/2020 00:00;1,229;BP CARABANCHEL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;FUENLABRADA              ;28946;CARRETERA A-42 KM. 18,7;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;FUENLABRADA              ;28940;CARRETERA A-42 KM. 18,7;I;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;CASARRUBUELOS            ;28978;CALLE INMACULADA, 43;D;30/07/2020 10:42;1,229;REPSOL;R;dm;"L-V: 06:30-22:30; S: 07:00-22:30; D: 08:00-22:30";"L-V: 06:30-22:30 (A); S: 07:00-22:30 (A); D: 08:00-22:30 (A)"
01/08/2020;MADRID;PERALES DE TAJUÑA        ;28540;AUTOVIA A-3 (MADRID-LEVANTE) KM. 37,870;I;01/08/2020 00:00;1,229;BP A3 PERALES DE TAJUNA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VALDEMORO                ;28340;CARRETERA ANDALUCIA KM. 28,230;D;01/08/2020 01:30;1,229;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28032;AVDA. DEMOCRACIA, 41;D;01/08/2020 00:00;1,229;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28032;AVDA. DE LA DEMOCRACIA 62;I;01/08/2020 00:00;1,229;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;VILLACONEJOS             ;28360;CL CARRETERA ARANJUEZ ,56 (CR M-305 (M-305 km 19,8);I;27/07/2020 09:45;1,229;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;SAN FERNANDO DE HENARES  ;28830;CALLE LA PRESA, S/N;N;01/08/2020 00:00;1,229;BP SAN FERNANDO - LA PRESA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;HUMANES DE MADRID        ;28970;AVENIDA DE LAS FLORES, 2;D;01/08/2020 00:00;1,229;BP HUMANES - EL MOLINO;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ROZAS DE MADRID (LAS)    ;28230;CL LAS CRUCES  S/N;N;01/08/2020 00:00;1,229;BP LAS ROZAS;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ROZAS DE MADRID (LAS)    ;28230;CR A-6, 20,3;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
01/08/2020;MADRID;GETAFE                   ;28903;CARRERA A-42, 13;I;01/08/2020 00:00;1,229;BP A42 CABANAS MI;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28806;AVENIDA DAGANZO, 12;N;31/07/2020 00:00;1,229;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28050;AVENIDA MANOTERAS, 34;I;01/08/2020 15:28;1,229;CEPSA;P;dm;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;PINTO                    ;28320;AUTOVIA A - 4 KM. 23,300;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 06:00-23:00;
01/08/2020;MADRID;PINTO                    ;28320;AUTOPISTA A - 4 KM. 23,300;I;01/08/2020 00:00;1,229;REPSOL;P;OM;L-V: 06:00-22:00;L-V: 06:00-22:00 (A)
01/08/2020;MADRID;COLMENAR VIEJO           ;28770;CR M-607, 28;I;27/07/2020 09:47;1,229;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28024;CALLE SESEÑA, 40;D;31/07/2020 13:52;1,229;STAR PETROLEUM;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28026;CALLE AVENIDA DE LOS POBLADOS, 167;D;31/07/2020 13:55;1,229;STAR PETROLEUM;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28025;CARRETERA A 42 KM. 5,9;N;01/08/2020 00:00;1,229;BP A42 CHEYPER;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;CL AVENIDA DE ESPAÑA, S.N.;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28017;CALLE RICARDO ORTIZ, 44;N;28/07/2020 00:01;1,229;BP;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28031;CR A-3   MG DCHO, KM 11,2 km 11,200;D;01/08/2020 00:00;1,229;BP SAN PEDRO MI;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28031;CR A-3  MG IZDO, KM 11,2 km 11,200;I;01/08/2020 00:00;1,229;BP SAN PEDRO MD;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28033;CL CARRETERA CANILLAS, 150;D;31/07/2020 15:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MORALEJA DE ENMEDIO      ;28950;AVENIDA FUENLABRADA, 30;N;29/07/2020 07:04;1,229;CEPSA;P;dm;"L-V: 06:00-22:00; S-D: 08:00-16:00";"L-V: 06:00-22:00 (A); S-D: 08:00-16:00 (A)"
01/08/2020;MADRID;FUENLABRADA              ;28941;CALLE CL MOSTOLES 61, 61;N;01/08/2020 00:00;1,229;BP EL NARANJO;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28002;PLAZA REPUBLICA ARGENTINA, 8;D;01/08/2020 00:00;1,229;REPSOL;P;OM;"L-V: 07:00-21:45; S: 08:15-13:50";"L-V: 07:00-21:45 (P); S: 08:15-13:50 (P)"
01/08/2020;MADRID;MADRID                   ;28018;CALLE MARTINEZ DE LA RIVA, 119;D;01/08/2020 15:00;1,229;HUSCO S.L.;P;dm;"L-V: 06:30-22:00; S: 07:00-15:00";"L-V: 06:30-22:00 (A); S: 07:00-15:00 (A)"
01/08/2020;MADRID;MADRID                   ;28010;CALLE ALMAGRO, 9;D;01/08/2020 00:00;1,229;REPSOL;P;OM;"L-V: 07:00-15:00; S: 08:00-15:00";"L-V: 07:00-15:00 (P); S: 08:00-15:00 (P)"
01/08/2020;MADRID;MADRID                   ;28025;PLAZA SETUBAL, 4;D;01/08/2020 00:00;1,229;REPSOL;P;OM;"L-V: 07:00-22:00; S: 08:00-21:00";"L-V: 07:00-22:00 (A); S: 08:00-21:00 (A)"
01/08/2020;MADRID;MADRID                   ;28020;CL GENERAL YAGUE, S.N.;D;01/08/2020 00:00;1,229;CAMPSA;P;OM;"L-V: 07:00-21:30; S-D: 08:00-15:30";"L-V: 07:00-21:30 (P); S-D: 08:00-15:30 (P)"
01/08/2020;MADRID;MADRID                   ;28017;AVENIDA DE DAROCA, 4;I;01/08/2020 00:00;1,229;BP MADRID - AV DAROCA;P;OM;L: 24H;L: 24H (A)
01/08/2020;MADRID;MADRID                   ;28041;BARRIO AVENIDA VERBENA D ELA PALOMA, S/N;D;30/07/2020 00:00;1,229;BP;P;dm;"L-S: 06:30-21:30; D: 08:00-14:00";"L-S: 06:30-21:30 (A); D: 08:00-14:00 (A)"
01/08/2020;MADRID;TORRELODONES             ;28250;CR A-6, 28,2;I;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 06:30-22:30;L-D: 06:30-22:30 (A)
01/08/2020;MADRID;MADRID                   ;28002;CALLE PRINCIPE DE VERGARA, 134;D;01/08/2020 00:00;1,229;REPSOL;P;OM;"L-V: 07:00-22:00; S: 09:00-15:00";"L-V: 07:00-22:00 (A); S: 09:00-15:00 (A)"
01/08/2020;MADRID;MADRID                   ;28034;CL NUESTRA SEÑORA DE VALVERDE, 175;I;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;FUENTIDUEÑA DE TAJO      ;28597;AUTOVIA A-3 KM. 62,5;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
01/08/2020;MADRID;TORRELODONES             ;28250;CALLE CAMINO DE VALLADOLID, 1;N;01/08/2020 00:00;1,229;REPSOL;P;OM;L-S: 08:00-14:00 y 15:30-20:30;L-S: 08:00-14:00 (A), 15:30-20:30 (A)
01/08/2020;MADRID;ALCORCON                 ;28925;AV  DE MOSTOLES, Nº 6;N;01/08/2020 00:00;1,229; CEPSA LISBOA ;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;POZUELO DE ALARCON       ;28223;AVENIDA RADIO TELEVISION ESPAÑOLA, 1;N;01/08/2020 00:00;1,229;BP SOMOSAGUAS;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;PINTO                    ;28320;CR A-4  P.K. 20,20 D;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;PINTO                    ;28320;CR A-4  P.K. 20,20 I;I;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GETAFE                   ;28903;CARRETERA A-42 KM. 13;D;01/08/2020 00:00;1,229;BP A42 CABANAS MD;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;BRUNETE                  ;28690;CARRETERA M-501 KM. 17,2;D;01/08/2020 00:00;1,229;CEPSA;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;GETAFE                   ;28906;CL DIESEL C/V Pº JOHN LENNON, S.N.;D;01/08/2020 00:00;1,229;BP GETAFE - PG SAN MARCOS;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;TRES CANTOS              ;28760;CL AV DE LA INDUSTRIA, 58;D;01/08/2020 10:02;1,229;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28051;AUTOPISTA M-50 KM. 34;I;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28051;AUTOVIA M-50 KM. 34;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VILLAVICIOSA DE ODON     ;28670;AVENIDA QUITAPESARES, 1;N;01/08/2020 00:00;1,229;BP MARIA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;POZUELO DE ALARCON       ;28223;CARRETERA M-503 VÍA DE LAS DOS CASTILLAS KM. 6,3;N;01/08/2020 00:00;1,229;BP POZUELO;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;CARRETERA DE TORREJON A LOECHES KM. 1,100;N;01/08/2020 00:00;1,229;BP TORREJON - CTRA LOECHES;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28053;MONTE IGUELDO, 108;N;01/08/2020 00:00;1,229;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCORCON                 ;28924;CTRA. N-V km 12,5;N;31/07/2020 15:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (P)
01/08/2020;MADRID;MADRID                   ;28045;PASEO SANTA MARIA DE LA CABEZA, 90;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28019;CALLE ANTONIO DE LEYVA, 87;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28023;CARRETERA A6 KM. 11,6;D;01/08/2020 00:00;1,229;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCORCON                 ;28925;AVENIDA DE LOS CASTILLOS, 9;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
